trade_date_utc,AUDJPY_1_3.14.146_BUY_M15,AUDJPY_2_5.20.109_BUY_M15,AUDJPY_3_3.19_BUY_M15,AUDJPY_46_3.50.181_BUY_M15,AUDJPY_47_6.30.171_BOTH_M15,AUDJPY_56_1.14.109_BUY_M15,AUDJPY_78_3.7.108_BUY_M15,AUDUSD_48_5.8.189_SELL_M15,AUDUSD_4_3.27.109_SELL_M15,AUDUSD_5_6.3.178_SELL_M15,AUDUSD_60_1.31.145_SELL_M15,AUDUSD_61_6.25.174_SELL_M15,AUDUSD_6_5.9.126_SELL_M15,EURGBP_10_5.21.111_SELL_M15,EURGBP_49_2.36.141_BOTH_M15,EURGBP_62_3.31.132_BUY_M15,EURGBP_63_4.21.189_SELL_M15,EURGBP_70_2.27.108_SELL_M15,EURGBP_7_3.16.177_SELL_M15,EURGBP_8_6.1.186_SELL_M15,EURGBP_9_5.2.127_SELL_M15,EURUSD_11_1.42.105_SELL_M15,EURUSD_12_3.47.124_BUY_M15,EURUSD_13_6.46.178_BUY_M15,EURUSD_14_5.6.167_BUY_M15,EURUSD_18_6.6.111_SELL_M15,EURUSD_59_2.34.129_SELL_M15,EURUSD_64_4.34.165_BUY_M15,EURUSD_71_5.30.159_SELL_M15,EURUSD_72_5.42.127_SELL_M15,EURUSD_73_5.43.181_SELL_M15,GBPJPY_50_5.35.116_BUY_M15,GBPJPY_65_2.14.157_BUY_M15,GBPJPY_66_4.17.131_BOTH_M15,GBPJPY_67_4.19.99_BOTH_M15,GBPUSD_19_0.13205_BUY_M15,GBPUSD_20_1.32.126_BUY_M15,GBPUSD_21_3.3.167_BUY_M15,GBPUSD_22_6.11.100_SELL_M15,GBPUSD_69_3.13.113_BUY_M15,GBPUSD_74_6.52.179_SELL_M15,NZDUSD_23_2.12.147_SELL_M15,NZDUSD_24_4.41.120_SELL_M15,NZDUSD_25_5.7.105_SELL_M15,NZDUSD_26_2.6.180_SELL_M15,NZDUSD_27_6.16.107_SELL_M15,NZDUSD_75_4.73.120_SELL_M15,NZDUSD_76_5.71.164_BUY_M15,US500.cash_28_3.8.114_BUY_M15,US500.cash_29_3.32.156_BUY_M15,USDCAD_30_2.34.141_BUY_M15,USDCAD_31_3.2.189_BUY_M15,USDCAD_32_4.16.175_BUY_M15,USDCAD_33_5.11.180_BUY_M15,USDCAD_34_1.8.187_BUY_M15,USDCAD_51_6.27.122_BUY_M15,USDCAD_77_3.51.113_SELL_M15,USDCHF_35_3.1.133_SELL_M15,USDCHF_36_4.5.112_SELL_M15,USDCHF_52_3.17.186_BOTH_M15,USDCHF_53_6.47.153_BOTH_M15,USDCHF_55_6.23.134_BUY_M15,USDJPY_37_0.18430_BUY_M15,USDJPY_38_1.35.168_BUY_M15,USDJPY_39_6.27.190_BUY_M15,USDJPY_40_2.4.138_BUY_M15,USDJPY_41_2.5.172_BUY_M15,USDJPY_57_4.8.181_BUY_M15,USOIL.cash_42_1.25.121_BUY_M15,USOIL.cash_43_5.11.112_BUY_M15,USOIL.cash_44_6.17.127_BUY_M15,USOIL.cash_54_4.18.190_BOTH_M15,XAUUSD_45_2.13.130_BUY_M15,XAUUSD_58_5.6.136_BUY_M15
2022-09-26 00:00:00+00:00,-14.86,1.21,2.94,0.0,0.0,0.0,2.94,19.0,0.0,0.0,0.0,26.1,0.0,26.09,28.61,0.0,0.0,0.0,27.61,8.51,41.72,35.6,0.0,0.0,0.0,-15.6,0.0,23.5,0.0,55.7,54.6,0.0,0.0,-70.27,57.98,0.0,-73.5,0.0,0.0,0.0,70.6,31.3,12.5,65.7,29.0,0.0,0.0,0.0,0.0,0.06,0.0,113.52,51.14,0.0,13.72,0.0,0.0,0.0,46.36,33.91,68.41,39.87,-144.19,0.0,351.64,57.79,78.49,81.87,0.0,0.0,0.0,0.0,0.0,65.56
2022-09-27 00:00:00+00:00,-14.85,0.0,-29.11,-25.18,0.0,-36.91,-29.11,19.0,40.7,24.0,35.7,0.0,47.2,25.77,-45.21,40.23,0.0,0.0,0.0,0.0,0.0,22.0,-15.1,0.0,-15.1,152.8,38.6,24.8,32.2,32.0,32.0,-66.6,0.0,-70.06,-70.07,0.0,0.0,-42.6,0.0,-18.2,-29.1,11.6,-2.9,-62.4,29.0,41.2,47.5,0.0,0.0,0.59,26.05,-91.87,3.88,0.0,0.0,53.64,31.76,0.0,1.92,3.13,19.67,0.0,32.29,0.0,30.56,0.0,18.4,10.81,5.5,0.0,0.0,0.0,-75.28,101.56
2022-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-66.0,24.0,-87.5,-91.5,43.0,0.0,94.86,0.0,0.0,31.46,0.0,0.0,0.0,22.7,46.4,0.0,-43.9,-179.6,36.8,18.4,-58.6,-58.7,0.0,69.85,0.0,-70.23,0.0,0.0,190.2,114.1,0.0,0.0,-108.4,18.6,8.6,46.4,-81.0,0.0,-58.3,26.7,0.0,-0.02,-59.68,-91.68,42.69,0.0,0.0,-30.07,-32.29,0.0,38.72,-77.1,-56.67,-69.01,0.0,0.0,0.0,0.0,0.0,-42.29,-15.63,-5.3,-6.25,-6.25,227.12,101.56
2022-09-29 00:00:00+00:00,-14.82,12.77,10.49,-25.25,-21.75,10.49,10.49,-44.0,45.7,24.0,0.0,19.2,-9.5,0.0,12.66,0.0,40.5,0.0,0.0,0.0,0.0,-80.1,0.0,0.0,0.0,-137.6,-87.5,21.4,41.3,37.9,-62.0,0.0,99.21,57.75,57.75,0.0,-59.3,119.6,-8.0,-55.3,-85.1,24.5,-7.9,-21.7,-42.6,41.7,0.0,0.0,0.0,0.19,0.0,0.0,48.99,0.0,13.6,33.76,-30.08,0.0,0.0,-21.43,0.0,0.0,-23.689999999999998,14.23,-63.150000000000006,-12.63,9.18,1.28,5.5,-5.3,6.35,6.35,78.04,-100.48
2022-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,-21.76,-60.29,0.0,19.0,0.0,0.0,0.0,0.0,62.8,26.82,15.579999999999998,0.0,54.43,0.0,33.08,26.86,43.63,24.7,0.0,37.0,0.0,-120.8,39.9,25.9,38.1,33.1,-41.5,0.0,-70.21,57.79,57.79,0.0,111.7,0.0,-3.5,-19.0,-93.0,0.0,0.0,0.0,0.0,46.4,51.4,0.0,0.0,0.3,0.0,112.69,0.0,0.0,13.6,46.09,22.67,0.0,0.0,-21.46,0.0,41.44,0.0,0.0,56.81,0.0,19.72,8.74,5.5,0.0,6.35,6.35,227.04,101.52
2022-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,-10.4,0.0,-13.4,-28.6,27.26,14.93,0.0,49.93,36.34,0.0,26.94,-28.77,0.0,45.3,42.1,27.1,-41.2,44.2,0.0,36.0,0.0,34.7,82.77,99.14,47.47,57.76,0.0,82.3,0.0,0.0,-48.5,0.0,22.0,-101.7,-55.6,-81.0,-47.2,0.0,0.0,0.0,0.93,0.0,112.13,0.0,0.0,-26.47,0.0,0.0,0.0,0.0,0.0,0.0,7.16,-143.19,0.0,-59.63,-35.57,-29.75,-13.31,0.0,0.0,0.0,0.0,0.0,101.52
2022-10-04 00:00:00+00:00,-14.8,45.09,-49.55,-25.16,-21.73,-6.48,-49.55,19.0,61.4,24.0,49.1,23.1,0.0,27.53,6.69,0.0,29.05,45.83,-22.25,27.34,44.64,-43.5,40.9,0.0,23.9,-140.0,-57.4,0.0,-38.7,-36.7,-36.6,0.0,-70.05,57.75,57.75,57.4,0.0,0.0,0.0,-37.2,-72.6,25.7,-6.1,54.2,29.0,30.2,0.0,19.7,0.0,0.0,23.02,-92.39000000000001,37.0,0.0,13.65,33.88,0.0,0.0,-72.6,0.0,0.0,0.0,0.0,0.0,-282.91,0.0,-41.81,-48.82,5.5,0.0,0.0,0.0,227.04,101.52
2022-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,-21.87,0.0,0.0,19.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,-58.89,0.0,19.21,-68.43,0.0,17.9,0.0,-33.7,0.0,476.0,30.7,-71.6,33.3,27.4,27.4,-66.63,-70.65,0.0,0.0,0.0,-61.3,0.0,66.2,-33.2,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,0.14,0.0,114.08999999999999,35.81,0.0,13.78,36.67,-37.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,9.75,0.0,0.0,-231.96,-100.48
2022-10-06 00:00:00+00:00,-14.84,0.0,21.05,0.0,0.0,0.0,21.05,19.0,0.0,0.0,0.0,0.0,0.0,19.99,-16.74,0.0,-53.88,0.0,24.9,-68.14,-28.98,17.9,-31.6,-32.0,0.0,438.8,29.3,18.3,25.8,28.0,28.8,0.0,0.0,0.0,0.0,-13.0,-45.9,-83.3,11.0,0.0,87.6,0.0,0.0,0.0,0.0,52.3,49.9,0.0,-1.87,0.0,28.02,-92.45,38.57,0.0,13.69,31.1,-35.81,0.0,32.11,22.79,55.29,-23.680000000000003,134.54,0.0,172.94,29.46,35.11,43.11,5.5,-5.3,0.0,0.0,-87.56,-34.18
2022-10-07 00:00:00+00:00,0.0,-43.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,27.0,2.11,18.81,28.88,0.0,15.2,26.96,43.8,14.9,0.0,0.0,0.0,-0.3999999999999999,29.2,14.1,26.3,27.2,27.6,0.0,0.0,-69.82,-69.82,0.0,53.5,0.0,0.0,0.0,0.0,20.4,38.1,49.1,29.0,0.0,0.0,-30.0,-1.91,0.0,24.81,112.39000000000001,-1.44,0.0,0.0,-30.19,0.0,0.0,33.12,-21.16,10.67,0.0,71.01,-4.51,103.0,20.6,23.01,33.26,5.5,9.75,0.0,0.0,-231.96,65.52000000000001
2022-10-10 00:00:00+00:00,0.0,-46.13,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,34.6,0.0,52.4,0.0,16.81,0.0,0.0,0.0,0.0,26.72,0.0,14.5,0.0,0.0,0.0,0.0,25.9,16.6,0.0,0.0,0.0,0.0,0.0,13.48,-12.53,0.0,49.9,0.0,0.0,0.0,0.0,19.7,-9.3,46.7,29.0,0.0,0.0,-34.8,0.0,0.24,30.88,0.0,42.25,0.0,13.56,33.91,24.72,0.0,0.0,0.0,0.0,21.14,0.0,14.44,0.0,14.44,19.8,18.29,0.0,0.0,0.0,0.0,0.0,-100.48
2022-10-11 00:00:00+00:00,-14.72,-35.58,1.47,40.51,0.0,0.0,1.47,-81.0,24.8,24.0,7.4,0.0,-21.8,0.0,5.41,0.0,23.31,25.09,0.0,0.0,0.0,0.0,40.7,0.0,22.4,20.8,0.0,14.4,23.9,-45.8,-43.8,-66.18,-69.59,57.39,57.39,0.0,58.8,89.9,0.0,-17.6,0.0,15.1,-5.3,-41.1,29.0,-58.2,-46.4,23.6,0.0,0.3,43.94,-91.2,-19.85,0.0,0.0,-29.98,0.0,0.0,0.0,0.0,0.0,0.0,13.169999999999998,0.0,13.169999999999998,2.63,5.65,6.13,-13.45,0.0,0.0,0.0,227.04,65.52000000000001
2022-10-12 00:00:00+00:00,33.05,0.0,0.0,0.0,19.53,31.54,0.0,19.0,0.0,0.0,0.0,0.0,-13.0,26.36,131.36,-16.53,45.0,0.0,0.0,26.46,0.0,0.0,25.8,0.0,24.7,42.0,37.2,16.8,33.8,27.1,32.8,0.0,0.0,56.85,56.85,0.0,0.0,126.2,0.0,-3.9,-85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,13.49,23.46,26.58,0.0,30.82,22.52,0.0,0.0,166.86,4.58,357.11,56.93,68.9,48.42,5.5,9.75,0.0,0.0,66.83999999999999,-100.48
2022-10-13 00:00:00+00:00,-14.64,0.0,43.14,-24.86,-21.45,-47.16,43.14,0.0,0.0,0.0,0.0,0.0,42.2,26.86,8.65,-47.66,21.45,19.4,16.8,26.86,0.0,0.0,27.4,0.0,0.0,-136.0,-46.8,0.0,-27.2,-31.8,-32.9,0.0,0.0,56.9,56.9,0.0,53.4,97.3,-6.6,35.7,-56.7,0.0,0.0,0.0,-28.3,47.3,37.5,17.6,0.0,-0.06,0.0,-91.49000000000001,0.0,0.0,-26.4,-30.03,14.8,0.0,0.0,0.0,45.89,0.0,-141.53,0.0,-277.8,21.55,-11.16,25.42,5.5,9.75,6.35,6.35,-231.96,-100.48
2022-10-14 00:00:00+00:00,-14.55,-54.44,0.0,29.03,-21.29,-54.72,0.0,19.0,0.0,0.0,0.0,0.0,54.4,0.0,9.29,0.0,26.3,0.0,-20.82,27.08,4.47,0.0,-32.9,-32.4,28.9,0.0,34.8,19.8,40.4,36.2,0.0,0.0,-68.71,-68.68,-68.7,11.1,0.0,0.0,70.1,46.5,89.1,0.0,0.0,0.0,0.0,49.9,52.4,0.0,-2.7,0.0,0.0,112.23,0.0,0.0,-26.52,36.5,30.31,0.0,37.69,-20.97,35.71,32.73,264.79,0.0,482.16,56.35,76.48,89.76,5.5,-5.3,6.35,6.35,-231.96,-100.48
2022-10-17 00:00:00+00:00,0.0,0.0,0.0,31.07,19.19,55.16,0.0,0.0,0.0,0.0,0.0,-3.8,-47.1,-33.04,10.6,0.0,0.0,0.0,0.0,-25.54,-29.41,0.0,35.5,0.0,21.2,0.0,-62.9,0.0,23.7,-45.0,-32.1,77.83,96.48,56.15,56.14,0.0,58.1,108.7,-27.1,-47.3,0.0,-70.4,0.0,0.0,0.0,-8.5,0.0,0.0,0.0,0.29,0.0,-90.92,0.0,0.0,-26.32,-30.03,0.0,0.0,-69.67,79.51,-56.09,0.0,0.0,16.92,0.0,16.92,24.1,20.0,0.0,0.0,0.0,0.0,0.0,-100.48
2022-10-18 00:00:00+00:00,32.59,46.35,42.6,-24.49,-21.13,0.0,42.6,19.0,37.9,24.0,29.0,18.6,-19.0,0.0,-17.09,0.0,-22.3,0.0,0.0,0.0,0.0,14.0,0.0,53.6,0.0,0.0,0.0,0.0,-24.9,-37.0,0.0,0.0,-68.13,56.09,-68.13,53.3,0.0,0.0,63.8,34.3,70.1,-50.6,-10.2,-56.3,-13.9,-50.6,0.0,29.5,0.0,0.0,23.39,-91.83000000000001,33.2,0.0,13.57,-30.15,0.0,0.0,0.0,20.03,0.0,-37.43,-139.59,0.0,-274.86,-34.68,-34.47,1.95,5.5,-5.3,6.35,6.35,-57.36,-1.98
2022-10-19 00:00:00+00:00,-14.39,0.0,0.0,-24.37,0.0,-17.88,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,-24.01,14.82,-9.08,0.0,0.0,0.0,0.0,0.0,0.0,-20.7,-33.2,0.0,27.3,-42.5,24.0,22.4,22.6,-64.59,-67.91,0.0,0.0,-21.9,14.4,-61.4,32.3,44.4,68.0,19.3,31.0,47.4,29.0,0.0,35.6,0.0,-2.29,0.31,0.0,112.25,0.0,0.0,13.54,-30.11,19.24,0.0,0.0,16.99,31.12,19.31,199.81,0.6699999999999999,199.81,41.83,44.37,44.77,5.5,-5.3,0.0,0.0,-231.92,65.52000000000001
2022-10-20 00:00:00+00:00,0.0,0.13,3.26,0.0,-21.01,0.0,3.26,0.0,0.0,24.0,0.0,-67.2,0.0,0.0,-3.7,21.75,-35.36,-31.51,0.0,0.0,0.0,-46.1,0.0,0.0,0.0,0.0,-49.0,0.0,-38.2,-38.7,-36.6,0.0,0.0,55.78,55.78,0.0,42.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,4.71,0.0,0.0,-91.75,0.0,0.0,-26.48,-30.17,19.61,0.0,0.0,0.0,-14.36,0.0,-138.71,0.0,72.25,14.45,17.85,13.32,5.5,0.0,-6.25,-6.25,227.08,101.56
2022-10-21 00:00:00+00:00,-14.55,36.45,42.85,41.01,18.83,50.89,42.85,19.0,0.0,0.0,0.0,-51.2,0.0,0.0,7.07,24.33,-42.92,-22.27,0.0,0.0,44.08,0.0,-29.1,-31.5,-40.0,0.0,0.0,14.9,-58.2,0.0,26.2,72.61,-67.86,55.16,55.16,-9.9,0.0,-67.3,0.0,33.3,-91.9,0.0,0.0,0.0,0.0,0.0,-37.9,-28.5,0.0,0.0,0.0,-91.48,0.0,0.0,13.5,-30.04,-27.9,0.0,27.31,0.0,42.48,20.72,0.0,-37.49,473.1,55.25,74.96,88.1,-9.63,-5.3,-6.25,-6.25,227.12,101.56
2022-10-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,70.73,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,23.56,0.0,-10.93,0.0,-68.59,-29.26,0.0,44.3,59.4,44.8,-4.0,-18.1,24.3,-27.4,-37.3,-52.7,-64.75,0.0,56.07,56.07,-7.9,0.0,-27.5,-10.6,52.7,0.0,-1.8,0.0,82.7,0.0,67.9,69.7,0.0,4.61,0.0,0.0,0.0,60.67,0.0,13.64,53.71,31.28,0.0,56.27,-20.96,0.0,0.0,0.0,-38.06,0.0,0.0,3.63,19.4,0.0,0.0,0.0,0.0,0.0,101.52
2022-10-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,28.54,0.0,0.0,-5.6,24.0,0.0,21.9,0.0,0.0,61.76,0.0,21.46,0.0,0.0,0.0,44.27,15.5,0.0,-19.9,0.0,-45.2,28.7,12.7,-39.8,-37.2,-35.9,54.79,0.55,56.13,56.13,43.0,0.0,79.7,3.7,-35.0,-64.8,0.0,0.0,0.0,0.0,-65.4,-9.7,23.4,0.0,0.0,0.0,112.50999999999999,0.0,0.0,13.57,26.36,20.61,0.0,-64.61,-20.98,-56.26,0.0,0.0,0.0,0.0,0.0,-72.52,-68.62,0.0,-5.3,-6.25,-6.25,-231.92,-100.46
2022-10-26 00:00:00+00:00,32.98,48.34,42.99,0.0,19.36,55.83,42.99,19.0,-66.0,-61.0,-51.3,21.1,-7.4,27.81,-49.6,0.0,26.42,0.0,15.56,27.8,45.37,-42.0,0.0,0.0,0.0,-120.4,-50.1,0.0,-35.9,-31.4,-28.2,0.0,18.88,28.11,19.43,51.8,52.3,0.0,0.0,-16.4,-52.3,0.0,0.0,-13.5,-13.5,0.0,-3.9,0.0,3.99,0.07,-60.17,-92.42999999999999,30.47,0.0,13.67,-30.45,0.0,0.0,0.0,89.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.96,0.0,0.0,6.35,6.35,227.04,-100.48
2022-10-27 00:00:00+00:00,0.0,-27.6,0.0,0.0,-21.56,-27.6,0.0,19.0,36.9,24.0,31.700000000000003,27.7,46.3,27.93,7.45,0.0,20.73,19.71,11.73,27.93,0.0,15.5,0.0,-25.0,0.0,476.0,30.6,15.0,30.0,28.2,21.4,-39.77,-69.72,0.0,0.0,0.0,0.0,0.0,54.9,31.700000000000003,60.1,0.0,-1.3,50.2,29.0,41.9,0.0,31.6,-2.1,0.93,0.0,-92.85,0.0,0.0,13.74,30.36,25.25,0.0,0.0,0.0,0.0,9.39,0.0,0.0,0.0,0.0,0.0,0.0,5.5,9.75,-6.25,-6.25,-231.96,-100.48
2022-10-28 00:00:00+00:00,0.0,6.8,-1.2,-7.1,19.49,-0.93,-1.2,19.0,0.0,0.0,0.0,0.0,51.9,27.96,5.47,-25.62,20.87,19.51,-17.17,27.94,-29.84,15.6,9.5,9.5,-40.3,13.2,35.1,17.1,0.0,0.0,25.4,0.0,97.29,56.54,56.56,0.0,-35.1,59.8,36.4,34.0,62.5,0.0,0.0,0.0,0.0,-7.2,47.9,28.0,3.78,0.12,0.0,0.0,0.0,0.0,13.74,8.41,24.38,-24.55,29.23,0.0,-7.33,12.35,265.75,0.0,485.55,56.52,0.0,7.07,5.5,0.0,-6.25,-6.25,-231.96,65.52000000000001
2022-10-31 00:00:00+00:00,0.0,0.0,21.12,10.83,17.96,0.0,21.12,0.0,0.0,0.0,0.0,0.0,49.5,0.0,6.65,9.08,20.08,22.68,0.0,0.0,0.0,0.0,-22.5,-24.9,-40.0,0.0,32.6,14.1,28.0,24.5,24.5,0.0,-68.29,-68.23,-68.23,-23.7,0.0,-55.7,30.6,28.5,0.0,0.0,0.0,0.0,0.0,0.0,36.6,-31.1,-1.62,0.0,0.0,0.0,0.0,0.0,13.67,28.39,-25.9,0.0,0.0,0.0,36.55,25.84,142.58,-6.38,303.94,56.12,68.05,43.44,0.0,0.0,0.0,0.0,0.0,-100.46
2022-11-01 00:00:00+00:00,-14.49,0.0,0.0,-24.71,0.0,-17.26,0.0,19.0,29.4,24.0,-40.0,17.4,-41.4,0.0,0.0,0.0,22.21,0.0,0.0,0.0,0.0,-38.3,3.6,0.0,-31.5,-126.0,34.5,21.9,24.9,27.8,25.3,0.0,0.0,0.0,0.0,-20.5,-50.6,-20.5,0.0,0.0,0.0,0.0,0.0,42.1,29.0,29.0,0.0,0.0,0.0,0.35,19.55,-92.4,31.29,0.0,-26.77,-30.47,0.0,0.0,-41.39,0.0,0.0,0.0,0.0,15.87,0.0,0.0,-39.12,0.0,5.5,0.0,6.35,6.35,227.08,101.54
2022-11-02 00:00:00+00:00,0.0,-37.91,0.0,-24.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,7.619999999999999,-30.08,-24.55,0.0,0.0,3.78,0.0,52.2,0.0,17.9,0.0,-50.7,0.0,22.1,21.5,21.5,0.0,0.0,-69.03,-69.07,7.5,0.0,67.4,0.0,-24.2,0.0,0.0,0.0,-46.8,29.0,0.0,-28.1,26.2,-1.45,0.0,20.58,113.24000000000001,32.59,0.0,13.66,-30.44,25.26,0.0,-68.37,20.68,0.0,0.0,0.0,0.0,-276.18,0.0,-45.48,0.0,-8.92,-5.3,-6.25,-6.25,227.04,101.52
2022-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,-57.35,-101.8,0.0,-31.28,0.0,-14.02,-68.62,-29.03,0.0,-27.7,0.0,0.0,0.0,40.4,-68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.5,0.0,-54.0,0.0,35.6,0.0,0.0,7.9,12.7,29.0,0.0,0.0,0.0,0.0,0.0,0.0,62.33,0.0,0.0,13.6,34.64,0.0,0.0,41.96,-20.9,77.61,47.29,110.66,0.0,16.25,-34.87,-2.35,-2.28,0.0,-5.3,-6.25,-6.25,-39.68,-100.44
2022-11-04 00:00:00+00:00,0.0,41.54,0.0,33.28,0.0,58.0,0.0,-81.0,-66.0,24.0,-57.2,-68.3,0.0,-57.59,-45.47,0.0,0.0,27.75,-21.29,-33.76,-29.17,0.0,0.0,0.0,23.6,0.0,-44.2,0.0,-37.1,26.1,26.1,0.0,0.0,56.81,56.81,0.0,73.0,105.8,0.0,-14.4,0.0,0.0,0.0,-31.4,-9.3,-50.3,-27.8,0.0,0.0,0.28,0.0,-92.16999999999999,-118.92,0.0,-26.55,-30.39,0.0,0.0,-50.16,0.0,-55.71,0.0,0.0,0.0,-276.16,-34.81,-50.4,0.0,5.5,0.0,0.0,0.0,227.08,101.56
2022-11-07 00:00:00+00:00,30.02,45.77,43.3,20.61,19.45,27.77,43.3,-53.8,-10.9,-11.5,-23.3,20.1,-23.3,27.48,17.99,0.0,21.62,19.56,19.02,0.0,44.78,18.7,0.0,0.0,0.0,-250.8,-76.3,0.0,-58.7,-60.5,-57.0,0.0,97.9,56.85,56.85,0.0,0.0,93.2,-178.5,35.1,-61.5,0.0,3.7,-32.5,-40.9,-37.4,0.0,0.0,0.0,0.39,4.85,114.28999999999999,4.85,0.0,0.0,-30.66,0.0,0.0,0.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.73,0.0,0.0,0.0,0.0,0.0,-10.78
2022-11-08 00:00:00+00:00,-14.63,0.0,-8.07,-24.94,19.6,-13.08,-8.07,0.0,31.3,24.0,28.4,20.3,38.2,27.98,5.9,0.0,-34.87,-24.34,-14.99,-23.4,-29.63,12.9,47.1,-18.2,0.0,35.6,26.8,11.7,26.6,22.2,22.2,61.89,1.54,-69.33,-69.35,-14.3,0.0,102.6,50.4,30.1,-65.8,0.0,-3.5,39.8,-27.7,-39.8,21.9,-25.1,0.0,0.0,-6.81,114.35000000000001,29.61,0.0,-26.99,-30.73,0.0,16.19,30.15,23.59,0.0,0.0,-141.52,0.0,-279.03999999999996,0.0,0.0,-69.67,0.0,0.0,-6.25,-6.25,227.04,65.52000000000001
2022-11-09 00:00:00+00:00,0.0,-24.84,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,60.3,0.0,-103.86,0.0,0.0,0.0,-11.11,0.0,-9.52,17.0,-32.6,-25.1,30.7,0.0,31.700000000000003,19.0,27.8,25.7,27.4,0.0,0.0,0.0,0.0,-5.2,0.0,-70.2,0.0,34.0,77.3,0.0,0.0,0.0,0.0,0.0,0.0,27.6,-2.74,0.0,28.2,0.0,37.95,0.0,13.88,34.0,29.09,18.49,29.0,0.0,0.0,0.0,0.0,0.0,-4.3100000000000005,0.0,0.0,44.16,-11.68,0.0,-6.25,-6.25,-110.56,101.52
2022-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,-61.0,0.0,-71.1,41.7,27.47,45.91,-38.7,17.67,23.6,9.92,0.0,0.0,0.0,-26.4,51.6,0.0,218.4,32.9,17.2,0.0,24.4,21.9,0.0,0.0,57.2,-71.03,0.0,50.9,81.7,0.0,-124.2,0.0,0.0,3.7,-57.7,-57.7,-27.0,-74.0,24.4,0.0,0.0,28.51,-93.71000000000001,38.44,0.0,13.78,30.64,0.0,0.0,23.87,0.0,-57.06,29.02,-142.0,0.0,-279.8,0.0,0.0,-69.85,5.5,0.0,-6.25,-6.25,227.04,101.52
2022-11-11 00:00:00+00:00,-15.22,0.0,0.0,0.0,0.0,-73.77,0.0,19.0,-66.0,-61.0,-61.0,-57.5,-81.0,-59.74,8.69,0.0,-50.77,-39.38,-24.92,-31.77,-30.34,-68.6,0.0,0.0,0.0,-186.8,-75.5,0.0,-59.4,-51.1,0.0,0.0,0.0,-72.12,-72.12,65.2,0.0,0.0,0.0,-39.7,-68.5,0.0,-5.8,-65.1,-81.0,-49.0,-47.9,0.0,3.27,0.0,-61.39,-94.36,-44.84,0.0,0.0,-31.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,9.75,6.35,6.35,227.04,101.52
2022-11-14 00:00:00+00:00,0.0,74.87,9.08,0.0,0.0,0.0,9.08,0.0,0.0,24.0,37.9,6.1,-12.1,28.57,-42.6,0.0,26.48,22.74,15.17,28.44,-30.34,20.2,19.7,-32.9,38.0,82.4,0.0,19.4,37.2,34.6,34.6,0.0,0.0,59.91,59.91,-29.5,-51.7,-14.1,0.0999999999999999,33.3,74.7,0.0,-8.5,0.0,29.0,11.4,0.0,0.0,2.92,0.52,0.0,0.0,36.59,0.0,14.07,39.03,0.0,-31.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,0.0,0.0,0.0,0.0,0.0,-100.48
2022-11-15 00:00:00+00:00,-15.35,0.0,0.0,-26.15,20.36,0.0,0.0,19.0,48.5,24.0,10.5,20.4,-50.8,0.0,66.91,0.0,26.89,0.0,0.0,0.0,0.0,30.5,0.0,39.1,25.1,-70.0,57.5,0.0,-47.2,-48.2,-48.4,0.0,9.77,60.23,60.21,0.0,0.0,0.0,0.0,0.0,-50.5,0.0,6.4,13.7,29.0,11.9,-27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.38,-31.11,24.69,21.69,0.0,0.0,0.0,0.0,0.0,0.0,-291.75,0.0,0.0,-72.77,-10.8,0.0,-6.25,-6.25,227.04,101.52
